mhz,zreal,zimag,zmag,zphase,vswr,s11,s11_real,s11_imag,s11_ang,gain_max,gain_net,gain_max_theta,gain_max_phi,gain_viewer,gain_viewer_net,fb_ratio
120,14.214201668378948,29.771755345646067,32.990922167019704,64.478363660059884,4.842532699136469,-3.639671595262683,-3.6396715952626844,17.489412571230623,115.3675176862924,1.4252259742054454,-1.0354715269156767,0,0,1.0556511781130069,-1.4050463230081152,0.0023265969464968555
120.5,14.631892497983131,30.731402950219852,34.036912394653491,64.539860100768266,4.792057115848614,-3.6791593154111659,-3.6791593154111659,17.218771213815728,113.58225351798261,1.4227880693000419,-1.0080488766782074,0,0,1.0541815126745777,-1.3766554333036716,0.0023767242720726797
121,15.064433182287003,31.700457849411467,35.09780869179589,64.58237914793871,4.7437208580856494,-3.7177973229902639,-3.7177973229902621,16.949096397100497,111.80336505845139,1.4203453063257281,-0.98173003288031468,0,0,1.0527021134626362,-1.3493732257434066,0.002426408394168461
121.5,15.512452544357801,32.679086633869346,36.174008447570351,64.606751378703478,4.6974428451177443,-3.755570155103864,-3.755570155103864,16.680450155797232,110.03126151473991,1.4178977817287099,-0.95648680204942571,0,360,1.051212952196229,-1.3231716315819066,0.0024756824361943158
122,15.976609528765646,33.667450141635896,37.265926140030174,64.61370969911907,4.6531447704693152,-3.7924644834242867,-3.7924644834242849,16.412892887120268,108.2663412922642,1.4154455907332975,-0.93229099673821558,0,360,1.0497139949421277,-1.2980225925293853,0.002524577020989939
122.5,16.457594724465153,34.665702442603511,38.373993145799545,64.603899274804661,4.6107509987602304,-3.828469107885621,-3.8284691078856192,16.146483248629391,106.50899132094766,1.4129888275642104,-0.9091144779954452,0,0,1.0482052032566072,-1.2738981023030485,0.0025731202491045329
123,16.95613195717138,35.673989702087184,39.498657600146757,64.577886126220577,4.5701884668329287,-3.8635749406029656,-3.8635749406029656,15.881278064379739,104.75958643614624,1.410527585114985,-0.88692919627658551,0,0,1.0466865345429532,-1.2507702468486173,0.0026213377447307515
123.5,17.4729799496406,36.692448942250778,40.640384320281996,64.536164604116777,4.5313865922798975,-3.8977749775233845,-3.8977749775233845,15.617332233275064,103.01848877410802,1.4080619579013254,-0.86570722891733443,0,360,1.045157945574954,-1.2286112412437058,0.0026692527208381127
124,18.008934102636559,37.721206691612387,41.799654804608721,64.479163840772827,4.4942771770357606,-3.9310642689554278,-3.9310642689554269,15.354698636264645,101.28604715980501,1.4055920357896952,-0.84542081923095225,0,360,1.0436193866498407,-1.2073934683708067,0.0027168860918365652
124.5,18.564828163051541,38.760377183980893,42.976966902843415,64.407253416689343,4.4587943329052067,-3.9634398656203809,-3.9634398656203809,15.093428129132406,99.562597059367221,1.4031179161830791,-0.82604240604643087,0,0,1.0420708145461479,-1.1870895076833621,0.002764256406837559
125,19.141536360927905,39.810061104700821,44.17283531104539,64.320748231692008,4.4248743808534092,-3.9949007837868855,-3.9949007837868851,14.833569360583462,97.848459380105027,1.4006396846249372,-0.80754466429952121,0,0,1.0405121715405199,-1.1676721773839385,0.002811380674040344
125.5,19.739975162117169,40.870343337566169,45.387791132985775,64.219912829851239,4.3924557900714838,-4.0254479304299542,-4.0254479304299542,14.57516880917273,96.143940714105725,1.3981574341580121,-0.78990052698232383,0,0,1.0389434077842423,-1.1491145533560936,0.0028582734125607262
126,20.361105400091326,41.941291012078665,46.622382016296619,64.104965094114803,4.3614790927447684,-4.0550840469528922,-4.0550840469528922,14.318270697560411,94.449332772626775,1.3956712545385062,-0.77308321808264702,0,0,1.037364468753778,-1.1313900038673752,0.00290494749258545
126.5,21.005934353809241,43.02295117885393,47.87717207829418,63.976079524557576,4.3318868173348282,-4.0838136329856436,-4.0838136329856436,14.062916957784351,92.764912157017562,1.3931812376219579,-0.75706627667921067,0,360,1.035775301244755,-1.1144722130564135,0.0029514140646765196
127,21.675517951630965,44.11534826277898,49.152741844354445,63.833390042452358,4.3036234145959105,-4.1116428748629099,-4.111642874862909,13.809147196403895,91.090940128793761,1.3906874727161429,-0.74182358256630065,0,360,1.0341758487938384,-1.0983352064886052,0.0029976826739599263
127.5,22.370962999927542,45.218481255752046,50.449688132048216,63.676992473053836,4.276635194813764,-4.1385795617844447,-4.1385795617844447,13.556998670791833,89.427662453248871,1.3881900496398929,-0.72732937730648528,0,0,1.0325660548037849,-1.0829533721425932,0.0030437613608703933
128,23.0934294870864,46.332320613628703,51.768623884734609,63.506946681803072,4.2508702636920193,-4.1646330022486993,-4.1646330022487001,13.306506273577607,87.775309296835189,1.3856890576313916,-0.71355828487430739,0,0,1.030945861499641,-1.068301481006058,0.00308965675571729
128.5,23.84413292230008,47.456804835987782,53.110177932834567,63.323278440529343,4.2262784633476791,-4.189813935065887,-4.189813935065887,13.057702526611132,86.134095187346617,1.3831845873764126,-0.70048532880285586,0,0,1.0293152119840792,-1.0543547041951893,0.0031353741671562158
129,24.624346755104177,48.591836729469883,54.4749947210559,63.125981015802211,4.2028113116922956,-4.2141344423050349,-4.2141344423050322,12.810617574631033,84.504218972151634,1.3806767279813805,-0.68808594990839533,0,0,1.0276740472269326,-1.0410886306628433,0.0031809176691286137
129.5,25.435404778285278,49.737279256789996,55.86373388973503,62.915016560430281,4.1804219484953613,-4.2376078563260879,-4.2376078563260879,12.565279196665882,82.885863893400725,1.3781655689253918,-0.67633601994575931,0,360,1.0260223080324109,-1.0284792808387402,0.0032262901724418682
130,26.278703858077407,50.892951358635685,57.277070232799005,62.690317201682156,4.1590650720139388,-4.2602486782291624,-4.2602486782291633,12.321712741225841,81.279197160523196,1.3756511952490897,-0.66521185283139639,0,0,1.0243599196187207,-1.0165031284617654,0.0032714931959992519
130.5,27.155705180527516,52.05862148672346,58.715691215804263,62.451786426675504,4.1386969278828865,-4.2820724426902403,-4.2820724426902403,12.079941465119816,79.684372185207479,1.3731337059291291,-0.65469022304595015,0,0,1.0226868524465551,-1.0051370765285241,0.0033165281350288028
131,28.067938409876582,53.23400432987637,60.180298965474748,62.199299369638524,4.1192751982550897,-4.3030956911424294,-4.3030956911424258,11.839986082514722,78.101525606806575,1.370613186057676,-0.64474836361867283,0,360,1.0210030307008906,-0.99435851897545824,0.0033613945157457154
