mhz,zreal,zimag,zmag,zphase,vswr,s11,s11_real,s11_imag,s11_ang,gain_max,gain_net,gain_max_theta,gain_max_phi,gain_viewer,gain_viewer_net,fb_ratio
10,21.794659931959981,-10.078166456755394,24.012010342323514,-24.816504955155661,2.4079475039545275,-7.6781286811182268,-7.678128681118225,-23.095374346322078,-152.34679824259956,-1.8014816725911933,-2.6142695390738768,25,150,-2.0761670764569491,-2.8889549429396326,7.2613858231456445e-13
10.5,24.416945472178107,-4.4074879518955932,24.811553281433707,-10.232241202393796,2.0685872358306527,-9.1625698386727432,-9.1625698386727414,-25.2918170928309,-166.83545796017148,-1.6520906173226062,-2.2135217826533937,25,90,-1.9276786888280522,-2.4891098541588397,9.6529179401973302e-13
11,27.423109997508345,0.90807039963355796,27.438140494321637,1.8965608780546888,1.8241396511491592,-10.697707177715277,-10.697707177715277,26.836488780937685,177.02476177877517,-1.5192956445340489,-1.9058382622046111,25,30,-1.7947364720244472,-2.1812790896950096,3.2594268369499883e-13
11.5,30.853219652274095,5.8357537758804821,31.400273646007861,10.710717266072351,1.6557673921357154,-12.14880433170293,-12.14880433170293,24.092005823847945,158.92099844182849,-1.4008796335596636,-1.674087150164471,25,90,-1.675169007079955,-1.9483765236847623,5.3038010660427561e-13
12,34.740501147914195,10.31622260800623,36.239851943767185,16.538833572342718,1.5502728432242991,-13.320171320727347,-13.320171320727345,21.071771960448693,138.99826620406213,-1.2948791277133291,-1.5019307466838456,25,150,-1.567054524046902,-1.7741061430174185,3.674087647567868e-13
12.5,39.103762532725554,14.261984695832881,41.623412302212344,20.038002228899359,1.4965574323468225,-14.027441491962742,-14.027441491962742,17.931904691351008,118.28638172967413,-1.1995478707496265,-1.3748453020108578,25,270,-1.4686852743343546,-1.6439827055955858,5.7859647993197193e-15
13,43.936830201567652,17.557734254720863,47.315104145724817,21.78229831752892,1.4825436759806816,-14.227205391417408,-14.227205391417407,14.92691536599424,98.464208873480658,-1.1133271288335413,-1.2805902070497339,25,90,-1.378538581885864,-1.5458016601020566,3.5680116262471476e-14
13.5,49.195197047672579,20.064713978985971,53.129654239584958,22.188543470313526,1.4950697911653823,-14.048325425565862,-14.04832542556586,12.258422509589861,80.861708186099648,-1.0348213177556478,-1.2092607017419157,25,270,-1.2952531056490515,-1.4696924896353194,2.1890233490759066e-13
14,54.781348658122091,21.631686511610269,58.89758927273099,21.547735150506345,1.5222667578095974,-13.677972643984988,-13.677972643984988,9.9859385387698225,65.871448586034106,-0.96277778992367768,-1.1530905629088055,25,150,-1.2176091773367528,-1.4079219503218805,7.8110524790815565e-14
14.5,60.532226401667799,22.114810476288724,64.445444179902566,20.069242983854355,1.5552596050889067,-13.258778991577014,-13.258778991577012,8.0679624355038744,53.219671911761793,-0.89606993024059811,-1.1061416843103038,25,30,-1.1445123711689034,-1.354584125238609,4.6577016634521273e-13
15,66.214540959108078,21.40685192983765,69.588926877567204,17.915777900276833,1.5881719129149909,-12.869776763433812,-12.869776763433812,6.4309228018602198,42.42107029387698,-0.83368292540166955,-1.0639702981173165,25,270,-1.0749796766971937,-1.3052670494128407,7.2420992738145819e-13
15.5,71.53482095635259,19.472185855533645,74.137686983408557,15.227299874485674,1.6173826352134921,-12.546256132930409,-12.546256132930406,5.005436441585096,33.017963001918503,-0.77470142246340024,-1.023318084545336,25,150,-1.0081274970058376,-1.2567441590877735,2.6036841596937974e-13
16,76.169151750104021,16.37868262621593,77.910210645978111,12.135544604414511,1.6407940346703171,-12.300321403239078,-12.300321403239076,3.7361200717207321,24.645018618942949,-0.7182998756378669,-0.98184988387197047,25,270,-0.94316227773175854,-1.2067122859658621,5.7859647993197193e-15
16.5,79.81103235221218,12.313695380749355,80.755358825626843,8.7707585466313329,1.657309308378685,-12.133446526390168,-12.133446526390166,2.5808992073657593,17.0246961548667,-0.66373266648125651,-0.93793923382293132,25,30,-0.87937085980406393,-1.1535774271457386,1.7454327144614146e-13
17,82.226492907246481,7.5730195219809566,82.574492190420159,5.2620684133493736,1.6664934425268261,-12.042892782978186,-12.042892782978186,1.5078296644031497,9.9462783422523273,-0.61032686344386566,-0.89050125914626799,25,90,-0.81611342976738677,-1.0962878254697892,7.1360232524942662e-14
17.5,83.29864400709738,2.5208042501755124,83.336777880410295,1.7333700945014057,1.6683559931027641,-12.024718458007316,-12.02471845800731,0.49205643939494281,3.2458111296390881,-0.55747532642671427,-0.83886354739624791,25,90,-0.75281678332445812,-1.0342050042939919,9.4986255455488399e-13
18,83.045475188209025,-2.4688167759051645,83.082164184068006,-1.7028156224682793,1.6632102573106065,-12.075084407426006,-12.075084407426006,-0.48655821204590999,-3.2095425106474913,-0.50463071910406454,-0.78266835540013902,25,210,-0.68896847555474472,-0.96700611185081919,3.4619356049261622e-13
18.5,81.605477095564112,-7.0692244349994668,81.911097087678129,-4.9509924615329837,1.6515806210225958,-12.190733541357492,-12.190733541357496,-1.4452042799781297,-9.533174979527093,-0.45130015486177893,-0.72179918425384071,25,30,-0.62411159602614674,-0.89461062541820846,9.1611109322552614e-13
19,79.199104462288204,-11.040522209986994,79.964937805876247,-7.9360095433559774,1.6341418025305954,-12.369055353430738,-12.369055353430735,-2.3994723423094393,-15.827928282995241,-0.39704058816838689,-0.65632628642532365,25,330,-0.55784029451578143,-0.81712599277271825,1.0424379913439782e-12
19.5,76.081821599343698,-14.242974962416328,77.403526493657765,-10.603382611332119,1.6116807952989043,-12.607905003843765,-12.607905003843761,-3.3644420812776303,-22.193274344433394,-0.34145453598702252,-0.58646622419607364,25,150,-0.48979565680443476,-0.73480734501348599,2.4590350397108126e-13
