mhz,zreal,zimag,zmag,zphase,vswr,s11,s11_real,s11_imag,s11_ang,gain_max,gain_net,gain_max_theta,gain_max_phi,gain_viewer,gain_viewer_net,fb_ratio
140,34.817677292705156,-18.796485459007503,39.567392100941362,-28.36259872784602,1.7705600485825594,-11.115221582505317,-11.115221582505315,-17.650959432185292,-116.43314869376321,4.3452285716765129,3.9955837412127577,0,40,1.6127725895718847,1.2631277591081294,0.0038223452629535205
140.5,32.634917837280319,-18.579571741601061,37.553140326041152,-29.653539524578111,1.8581961945615979,-10.450109044467656,-10.450109044467656,-18.251296420268638,-120.3932238425632,4.3516608420624667,3.9413356854861168,0,40,1.5973406514017192,1.1870154948253693,0.003225449373993924
141,30.618823083910858,-18.225780488961359,35.632729357651471,-30.763120997583702,1.9493424189510553,-9.8460462092163361,-9.8460462092163343,-18.801231604613001,-124.02082750550881,4.357694681920778,3.8826719871798905,0,40,1.5811688980980918,1.1061462033572043,0.0026030733970373978
141.5,28.762364090245143,-17.76415638279197,33.805899485919788,-31.700228213969091,2.0437667850545864,-9.2961580194705817,-9.29615801947058,-19.310384238528215,-127.37941232126528,4.363329364552091,3.8200151755503473,0,310,1.5642219211196653,1.0209077321179214,0.001988586853907581
142,27.056489209585667,-17.218725664628003,32.070829765725499,-32.472638938224392,2.1412602294229219,-8.7943846522415878,-8.7943846522415843,-19.7859176487352,-130.51623060427164,4.368609046689043,3.7538251498578381,0,310,1.5464573877780028,0.93167349094679797,0.001504078833924546
142.5,25.491124538219228,-16.609169928022574,30.424693193538236,-33.086929493665181,2.2416240368871576,-8.3354506483122943,-8.3354506483122908,-20.233256904834256,-133.46706839425406,4.3734606366997566,3.684435418581081,0,310,1.5278308505003846,0.83880563238170902,0.0010504072591619106
143,24.055775732315027,-15.951493706531897,28.864000026901387,-33.548538060116165,2.3446691829689268,-7.9147543369085893,-7.914754336908592,-20.656586201537515,-136.25952639852551,4.3778774982971953,3.6122297909282568,0,310,1.5082996397101214,0.74265193234118287,0.00064964125037064854
143.5,22.740084922643941,-15.258574681476668,27.384951407648309,-33.861572515614753,2.4502024010018579,-7.5283190647561415,-7.5283190647561407,-21.059189616173089,-138.91526777173408,4.3818454047404529,3.53757346781024,0,310,1.4878166477237007,0.64354471079348774,0.000322071720805181
144,21.53404313344878,-14.54071564446232,25.983599156513016,-34.028920653074209,2.5580303545645755,-7.1726746845063527,-7.1726746845063518,-21.443691746398081,-141.45160546337948,4.3855089599163897,3.4609728329105085,0,220,1.4663371893867794,0.54180106238089831,0.00040317981969051694
144.5,20.428208152205737,-13.806119941879674,24.656046644979657,-34.052246364640986,2.6679546477428997,-6.8447943874029349,-6.8447943874029349,-21.81221319161283,-143.88252783858417,4.3886786570443457,3.3825838538330064,0,220,1.4438203997897321,0.43772559657839261,0.00056561260746361257
145,19.413787283700138,-13.061250027655159,23.398533906671997,-33.931962953052839,2.7797705781828062,-6.542028341475838,-6.5420283414758371,-22.166502744929467,-146.2195706718901,4.3912247280812098,3.3026053777975726,0,220,1.4202272849898689,0.33160793470623195,0.00060233478865024835
145.5,18.482680743783252,-12.311172601572844,22.20753156706828,-33.667281215851496,2.8932663328981718,-6.2620480422337623,-6.2620480422337623,-22.508016755022098,-148.47234065138557,4.3931231910767581,3.2213249546793405,0,220,1.3955191398227802,0.22372090342536266,0.00052273203902281399
146,17.62749606120769,-11.559803679454484,21.079793132178079,-33.256161903664704,3.0082194346236486,-6.002806476028633,-6.002806476028633,-22.837990959790382,-150.64898922374789,4.3943482530204996,3.1390135039361056,0,220,1.3696597571020919,0.11432500801769785,0.0003431738501950468
146.5,16.841454418793685,-10.810182267436465,20.012361869492146,-32.695568617792311,3.1244100563515675,-5.7624697705470229,-5.7624697705470229,-23.157473428753704,-152.7564298961245,4.3949778795641734,3.0560213204673632,0,310,1.3426202040543853,0.0036636449575753183,0.0002666665156956338
147,16.118505131576523,-10.064574443092498,19.002680505581559,-31.981115606663963,3.2415930976848344,-5.5394444600264139,-5.5394444600264139,-23.467378409458558,-154.80069342967221,4.3950763597734586,2.9726811891408489,0,310,1.3143577006812786,-0.10803746995133112,0.00050548843549717371
147.5,15.453116727724794,-9.3246679191784505,18.048497123130325,-31.107480463894579,3.359527899890244,-5.3322868884844379,-5.3322868884844379,-23.768506377698898,-156.78706009923957,4.3944652789127598,2.8890584857837864,0,310,1.2848352439539727,-0.22057154917500066,0.00077603577344828383
148,14.840340847530213,-8.5916865853797422,17.147967659529453,-30.068323457749599,3.4779583073140099,-5.139721015689819,-5.1397210156898208,-24.061559831218084,-158.72016387526449,4.3930986801706702,2.8053413945627392,0,310,1.2540146764022313,-0.33374260920569987,0.0010647545947196878
148.5,14.275692758350655,-7.8664771237678215,16.299597113719951,-28.85652040552743,3.5966274693748224,-4.960593218835057,-4.9605932188350588,-24.347166381290094,-160.60414474555139,4.3909322986236976,2.7217006195129958,0,310,1.2218585518108716,-0.44737312729983025,0.001360614816675392
149,13.755177816690681,-7.1495862191193069,15.502306275951334,-27.464245901725995,3.7152617330635493,-4.7938821076092069,-4.7938821076092077,-24.625888484744827,-162.44271291180124,4.3879540858135897,2.638332054862544,0,40,1.1883252417608838,-0.5612967891901619,0.0017306293061949485
149.5,13.275229351607942,-6.4413149847895959,14.755414364600814,-25.883268312418135,3.8335727936359683,-4.638677788795925,-4.6386777887959232,-24.898237686649768,-164.2392427403274,4.384067252323792,2.555339039019727,0,40,1.1533621943595624,-0.67536601894450254,0.0021000348097983735
150,12.83259615553777,-5.7417978974989898,14.058583399007404,-24.105581249526946,3.9512790597610477,-4.4941425593734321,-4.4941425593734312,-25.164674041906238,-165.99676894666118,4.3792213854544286,2.4728502404842798,0,40,1.1169403488748155,-0.78943079609533351,0.0024532912800745306
