mhz,zreal,zimag,zmag,zphase,vswr,s11,s11_real,s11_imag,s11_ang,gain_max,gain_net,gain_max_theta,gain_max_phi,gain_viewer,gain_viewer_net,fb_ratio
420,107.80730724333284,-340.61952751449815,357.27311404478553,-72.437233052378389,24.102342683185991,-0.72116464910975875,-0.72116464910976019,-2.3082261953630314,-15.226030338809171,12.511914491383671,4.3588218929979696,0,360,-13.60076293667802,-21.753855535063721,8.0123149457612115
421,105.40633269938672,-340.16918273378792,356.12577533072078,-72.783650217684666,24.497661392512871,-0.70951416409175327,-0.70951416409175416,-2.3197837520701463,-15.302268841525477,12.611098732439029,4.392937932509188,0,0,-14.039556854798981,-22.257717654728822,8.4220172362022989
422,102.93329541166125,-339.71493372248636,354.96689915874919,-73.14324235342815,24.927801279524683,-0.69725792437462752,-0.69725792437462697,-2.3315603538525504,-15.379952257642659,12.708934949182639,4.4210608124633133,0,360,-14.492269336832015,-22.780143473551341,8.8441524346884712
423,100.37515676310335,-339.25054730443071,353.78822188079317,-73.517924542641225,25.398417067802477,-0.68432470198010176,-0.68432470198010187,-2.3436255477142303,-15.459539348435834,12.805347576638429,4.4424562749217777,0,0,-14.958498247572795,-23.321389549289446,9.2779881854806092
424,97.730356599390404,-338.77054688664464,352.58574281856647,-73.907921532592241,25.91377789147726,-0.67070151350504714,-0.67070151350504603,-2.3560011895937096,-15.541174284863526,12.90024977989569,4.456663733381248,0,0,-15.436235116885207,-23.879821163399647,9.7218481596752664
425,94.971146151070769,-338.25442853630426,351.33399639896766,-74.316937662212851,26.483048079245776,-0.65627048011282185,-0.65627048011282141,-2.3688910940153631,-15.626201513210001,12.994671903942834,4.4636535545476779,0,0,-15.926783655191121,-24.457802004586277,10.178870630552231
426,92.092482732995038,-337.68667353994704,350.01902071516304,-74.745494482188832,27.112632430783265,-0.64101717522039681,-0.64101717522039658,-2.3823890324383661,-15.715239589440522,13.088422854379171,4.4627093451301381,0,0,-16.42638232316007,-25.052095832409101,10.645389994539919
427,89.09748979565741,-337.0510371629652,348.6284043799613,-75.192887196115962,27.808092905224189,-0.62497178091672811,-0.62497178091672778,-2.3965679132698146,-15.80876944805823,13.181734061974241,4.4537558534504864,0,360,-16.931016179203397,-25.658994387727152,11.119460797221175
428,85.975749586430339,-336.32477833308536,347.14000927255216,-75.660393437671701,28.579167919192887,-0.60809587504661988,-0.60809587504662099,-2.4115917393837165,-15.907872920965175,13.274287326375802,4.4356639844064887,0,0,-17.435697382660752,-26.274320724630066,11.596623164308911
429,82.734583572290816,-335.48534536829527,345.53643552563994,-76.146621731033989,29.432644488946028,-0.59044875657519114,-0.59044875657519003,-2.4275702264700048,-16.013273738975489,13.366734721081331,4.4088336284556942,0,0,-17.931365570951257,-26.889266663576894,12.072184658950951
